crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v5409,2011-01-01,05:59:05,Otros,Valencia,2011,1,1,1,6,Friday,5,-0.393467247,39.45176315,1529.584786,409.5394,241.5789,217.644,270.7896,1683.8056,477.3714,1170.4675,165.6227,308.9818,1005.9779,267,-0.395366845,39.45350525,724276.9983005289,4370154.028168758,2011-01-01 05:59:05,1293861545
v5432,2011-01-01,23:43:10,Otros,Valencia,2011,1,1,1,6,Friday,23,-0.367675692,39.4953537,404.7229034,366.1786,986.712,338.8833,718.4415,1339.5597,1327.6837,747.8368,778.2943,725.7412,323.5496,132,-0.367537495,39.49486475,726355.0912787056,4375057.224495684,2011-01-01 23:43:10,1293925390
v5448,2011-01-02,01:15:17,Otros,Valencia,2011,1,1,2,7,Saturday,1,-0.369489998,39.49312592,313.2080644,308.0365,797.47,320.6822,535.7516,1058.1742,1040.435,462.9183,494.9449,636.1951,217.537,132,-0.367537495,39.49486475,726206.2827738383,4374805.37300313,2011-01-02 01:15:17,1293930917
v5450,2011-01-02,16:19:49,Otros,Valencia,2011,1,1,2,7,Saturday,16,-0.356405884,39.47413254,832.2033321,345.1024,330.3473,177.217,521.8902,833.6136,1162.7783,740.924,431.535,22.8161,1065.1221,214,-0.356405755,39.47123075,727393.4813006173,4372730.010453344,2011-01-02 16:19:49,1293985189
v5465,2011-01-03,16:26:51,Otros,Valencia,2011,1,1,3,1,Sunday,16,-0.39838475,39.49624634,547.4143793,497.002,355.9987,649.1072,2252.6034,2675.2554,1848.477,2169.3837,456.3438,330.8203,611.1076,126,-0.400932715,39.49486475,723711.186034237,4375079.534231301,2011-01-03 16:26:51,1294072011
v5463,2011-01-03,18:54:35,Otros,Valencia,2011,1,1,3,1,Sunday,18,-0.333432466,39.46862793,84.4538905,582.1622,31.173,347.436,45.3463,51.7305,846.2489,303.5828,190.5938,98.5283,212.578,218,-0.334142275,39.47123075,729387.9466653656,4372177.245532566,2011-01-03 18:54:35,1294080875
v5460,2011-01-03,21:46:35,Otros,Valencia,2011,1,1,3,1,Sunday,21,-0.330579102,39.47369385,582.850496,366.1654,274.3232,435.7757,27.6147,611.8055,542.0935,433.2935,693.6717,305.3497,562.4856,219,-0.328576405,39.47123075,729616.7711688016,4372746.851660791,2011-01-03 21:46:35,1294091195
v5466,2011-01-03,22:11:59,Otros,Valencia,2011,1,1,3,1,Sunday,22,-0.375987291,39.46047974,478.1221511,142.9506,171.6787,114.8743,308.7756,446.5437,263.7242,916.5666,88.5351,20.0095,510.1904,250,-0.378669235,39.45941375,725753.0710100023,4371165.250779715,2011-01-03 22:11:59,1294092719
v5517,2011-01-06,06:42:19,Otros,Valencia,2011,1,1,6,4,Wednesday,6,-0.391749084,39.49111176,399.0958813,249.4413,221.7251,343.926,1578.7696,1888.9876,1070.2158,1369.81,799.4579,333.8594,831.9741,148,-0.389800975,39.48895625,724298.3712624265,4374526.09545037,2011-01-06 06:42:19,1294296139
v5523,2011-01-06,21:50:28,Otros,Valencia,2011,1,1,6,4,Wednesday,21,-0.378237903,39.46095657,261.4608447,371.8623,277.5652,115.7245,404.6634,650.787,174.2037,992.0847,151.7699,201.7367,286.5097,250,-0.378669235,39.45941375,725557.87632956,4371212.541917432,2011-01-06 21:50:28,1294350628
