crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v84273,2020-01-01,00:16:26,Sustraccion,Valencia,2020,1,1,1,3,Tuesday,0,-0.389036208,39.48110962,590.6723271,460.9423,407.3023,238.5979,569.4473,900.5295,148.7325,1112.4016,698.878,141.298,147.7816,168,-0.389800975,39.48304775,724563.8932166119,4373422.594717943,2020-01-01 00:16:26,1577837786
v84251,2020-01-01,00:43:06,Sustraccion,Valencia,2020,1,1,1,3,Tuesday,0,-0.347709358,39.4727211,552.8981991,51.928,232.441,231.3823,852.5124,906.638,1730.1717,1610.8062,159.4099,75.2606,774.9457,216,-0.345274015,39.47123075,728146.2457783059,4372595.332940818,2020-01-01 00:43:06,1577839386
v84275,2020-01-01,02:07:57,Agresion,Valencia,2020,1,1,1,3,Tuesday,2,-0.401562005,39.46543503,1728.385364,443.4914,396.5326,650.0589,884.0155,165.6244,1087.7725,260.3688,607.6208,343.6247,603.4552,226,-0.400932715,39.46532225,723536.6282801782,4371651.514742887,2020-01-01 02:07:57,1577844477
v84263,2020-01-01,03:28:33,Agresion,Valencia,2020,1,1,1,3,Tuesday,3,-0.374890298,39.49438858,330.228154,125.1939,849.3461,418.0387,954.9922,1075.3796,953.1851,473.6331,647.6365,569.5977,404.7035,131,-0.373103365,39.49486475,725737.7433040716,4374931.974940664,2020-01-01 03:28:33,1577849313
v84267,2020-01-01,03:45:12,Sustraccion,Valencia,2020,1,1,1,3,Tuesday,3,-0.376342207,39.47105789,316.6072949,64.5119,19.1455,14.6124,775.8359,395.8699,706.1624,695.4747,54.9205,42.7024,376.7415,210,-0.378669235,39.47123075,725688.3319917577,4372338.562870949,2020-01-01 03:45:12,1577850312
v84261,2020-01-01,04:28:59,Sustraccion,Valencia,2020,1,1,1,3,Tuesday,4,-0.372893304,39.49655151,169.7289311,168.8548,1049.0424,197.5647,997.0479,1299.2729,1201.8739,648.8863,791.0801,820.3303,267.2214,131,-0.373103365,39.49486475,725902.4848772949,4375177.076881113,2020-01-01 04:28:59,1577852939
v84256,2020-01-01,05:41:28,Agresion,Valencia,2020,1,1,1,3,Tuesday,5,-0.364088982,39.45965958,1027.14095,267.0363,159.938,312.0085,344.3709,719.1902,865.4073,479.4371,482.975,87.6568,791.0229,253,-0.361971625,39.45941375,726779.5280623093,4371104.098591316,2020-01-01 05:41:28,1577857288
v84253,2020-01-01,09:12:08,Agresion,Valencia,2020,1,1,1,3,Tuesday,9,-0.350801766,39.47395325,588.1789397,217.2815,171.771,175.6534,805.1945,841.0769,1717.0648,1299.8091,318.0791,109.813,1094.7423,215,-0.350839885,39.47123075,727876.1813833143,4372724.275329586,2020-01-01 09:12:08,1577869928
v84270,2020-01-01,09:19:25,Agresion,Valencia,2020,1,1,1,3,Tuesday,9,-0.379974276,39.46580124,557.3642852,135.3163,64.6832,125.3195,510.8806,785.237,401.2385,529.0385,407.3193,131.3619,242.0792,230,-0.378669235,39.46532225,725392.8300879969,4371745.96552231,2020-01-01 09:19:25,1577870365
v84260,2020-01-01,10:10:59,Agresion,Valencia,2020,1,1,1,3,Tuesday,10,-0.372398853,39.47294235,261.4042223,146.8088,155.1296,23.9539,988.4058,697.6102,453.5996,862.7955,302.5123,67.3759,349.7988,211,-0.373103365,39.47123075,726021.4846306347,4372557.632837407,2020-01-01 10:10:59,1577873459
