crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v21022,2013-01-01,00:04:13,Sustraccion,Valencia,2013,1,1,1,2,Monday,0,-0.363535434,39.4651947,694.9360916,227.9041,320.8205,99.1536,138.0401,807.0921,839.746,838.9401,129.028,71.4598,657.6248,233,-0.361971625,39.46532225,726809.1770414746,4371719.905685572,2013-01-01 00:04:13,1356998653
v21020,2013-01-01,00:11:13,Otros,Valencia,2013,1,1,1,2,Monday,0,-0.390439987,39.46992111,533.5680766,51.3726,106.8505,181.6592,196.536,599.0223,202.0531,274.0556,123.9534,62.004,422.9553,208,-0.389800975,39.47123075,724479.127097575,4372177.142482963,2013-01-01 00:11:13,1356999073
v21021,2013-01-01,00:11:17,Agresion,Valencia,2013,1,1,1,2,Monday,0,-0.38914001,39.47440338,509.1298342,62.5217,290.5392,330.7975,119.8971,414.7113,194.6872,529.1955,389.6092,48.7188,294.7489,188,-0.389800975,39.47713925,724576.5457154165,4372677.926394273,2013-01-01 00:11:17,1356999077
v21024,2013-01-01,02:57:31,Agresion,Valencia,2013,1,1,1,2,Monday,2,-0.394205004,39.49392319,243.4133728,95.5825,202.0756,343.9114,1900.5576,2231.5278,1429.793,1693.7362,586.9421,560.3732,683.1456,127,-0.395366845,39.49486475,724078.1117959926,4374832.055126224,2013-01-01 02:57:31,1357009051
v21023,2013-01-01,03:03:51,Sustraccion,Valencia,2013,1,1,1,2,Monday,3,-0.388590008,39.4649086,706.2702798,195.7742,357.9794,40.7409,124.5081,868.7354,167.7921,233.2795,168.0391,109.744,862.8542,228,-0.389800975,39.46532225,724654.4177307695,4371625.354904421,2013-01-01 03:03:51,1357009431
v21025,2013-01-01,03:50:40,Agresion,Valencia,2013,1,1,1,2,Monday,3,-0.387511998,39.46519089,635.5717646,151.2647,250.9574,124.4803,26.5505,806.2661,59.8569,269.5253,57.8479,62.2352,786.8971,228,-0.389800975,39.46532225,724746.2604846455,4371659.379145556,2013-01-01 03:50:40,1357012240
v21026,2013-01-01,03:52:17,Agresion,Valencia,2013,1,1,1,2,Monday,3,-0.39563328,39.48155975,570.9195941,114.3371,33.8431,127.021,850.2364,1348.9809,808.1664,1364.3704,781.5152,152.6406,668.7306,167,-0.395366845,39.48304775,723994.971227186,4373456.127269453,2013-01-01 03:52:17,1357012337
v21027,2013-01-01,03:57:09,Agresion,Valencia,2013,1,1,1,2,Monday,3,-0.416854769,39.50281525,1498.032992,263.527,55.8695,24.4107,3526.4071,3971.3961,3637.0059,3161.6758,2033.8711,132.1958,2092.7986,103,-0.417630325,39.50077325,722101.8285402264,4375762.956318392,2013-01-01 03:57:09,1357012629
v21032,2013-01-01,04:34:22,Agresion,Valencia,2013,1,1,1,2,Monday,4,-0.366733909,39.46193314,841.775761,169.2319,400.625,140.6547,429.1326,418.0698,579.4763,551.9813,140.1718,140.7277,894.2777,252,-0.367537495,39.45941375,726544.5649115078,4371349.814182565,2013-01-01 04:34:22,1357014862
v21028,2013-01-01,04:36:10,Agresion,Valencia,2013,1,1,1,2,Monday,4,-0.383336306,39.45827103,326.5858499,439.3791,299.4218,223.54,83.7281,1212.8958,58.1491,634.9155,146.1891,182.2601,327.3365,249,-0.384235105,39.45941375,725127.844845135,4370901.686272456,2013-01-01 04:36:10,1357014970
