crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v28642,2014-01-01,00:32:26,Agresion,Valencia,2014,1,1,1,3,Tuesday,0,-0.391209513,39.46870422,644.0342752,118.0712,199.1683,321.9528,74.7821,729.7647,76.2492,299.3088,150.0669,33.3865,520.0591,208,-0.389800975,39.47123075,724416.8344867707,4372040.147027755,2014-01-01 00:32:26,1388536346
v28643,2014-01-01,01:06:13,Agresion,Valencia,2014,1,1,1,3,Tuesday,1,-0.361199558,39.45698547,634.5169702,509.2331,241.5382,359.2487,588.6596,1089.8896,1222.9399,651.1275,602.1754,122.8251,706.4283,253,-0.361971625,39.45941375,727036.8468360237,4370814.543630128,2014-01-01 01:06:13,1388538373
v28645,2014-01-01,01:42:37,Agresion,Valencia,2014,1,1,1,3,Tuesday,1,-0.37311554,39.49342728,235.1851297,87.9463,736.2237,328.365,760.5141,986.2781,895.4232,336.7828,489.7482,519.8152,264.1712,131,-0.373103365,39.49486475,725893.4921187529,4374829.720107281,2014-01-01 01:42:37,1388540557
v28646,2014-01-01,01:42:56,Agresion,Valencia,2014,1,1,1,3,Tuesday,1,-0.392699987,39.46945953,764.1764841,191.3935,327.781,399.5789,108.3626,820.9004,226.7859,460.72,64.873,51.5351,443.0167,207,-0.395366845,39.47123075,724286.174892406,4372120.275259957,2014-01-01 01:42:56,1388540576
v28644,2014-01-01,01:45:15,Agresion,Valencia,2014,1,1,1,3,Tuesday,1,-0.368012309,39.45746231,1220.96163,441.4373,551.1464,212.5532,760.8244,532.3848,612.7184,101.2926,477.0972,20.7535,950.6293,252,-0.367537495,39.45941375,726449.0656072621,4370850.325911708,2014-01-01 01:45:15,1388540715
v28650,2014-01-01,02:05:01,Agresion,Valencia,2014,1,1,1,3,Tuesday,2,-0.370540351,39.49408722,170.992844,165.9008,845.0382,192.0181,667.4058,1106.9286,1061.4936,469.6157,549.8827,717.8369,79.3693,131,-0.373103365,39.49486475,726112.8304869046,4374909.441218378,2014-01-01 02:05:01,1388541901
v28647,2014-01-01,02:12:46,Agresion,Valencia,2014,1,1,1,3,Tuesday,2,-0.403774023,39.46931076,1862.037197,103.0805,837.3738,637.9336,1074.6151,384.5354,1285.844,435.5966,663.8055,185.2088,931.1721,205,-0.406498585,39.47123075,723333.9092707498,4372076.241336841,2014-01-01 02:12:46,1388542366
v28651,2014-01-01,03:50:48,Agresion,Valencia,2014,1,1,1,3,Tuesday,3,-0.34562397,39.46964264,531.5676719,49.9422,140.9033,189.7507,771.4635,904.0814,1366.4285,1513.9873,297.5947,126.8745,426.5284,216,-0.345274015,39.47123075,728335.7235791669,4372258.899609012,2014-01-01 03:50:48,1388548248
v28653,2014-01-01,04:00:59,Agresion,Valencia,2014,1,1,1,3,Tuesday,4,-0.34562397,39.46964264,531.5676719,49.9422,140.9033,189.7507,771.4635,904.0814,1366.4285,1513.9873,297.5947,126.8745,426.5284,216,-0.345274015,39.47123075,728335.7235791669,4372258.899609012,2014-01-01 04:00:59,1388548859
v28652,2014-01-01,04:03:55,Agresion,Valencia,2014,1,1,1,3,Tuesday,4,-0.395837039,39.49106979,449.0521757,212.3554,19.8439,82.0545,1677.1525,2099.4273,1283.3428,1766.4375,395.3381,381.1241,425.7161,147,-0.395366845,39.48895625,723946.9126997695,4374511.25878774,2014-01-01 04:03:55,1388549035
v28661,2014-01-01,04:48:54,Agresion,Valencia,2014,1,1,1,3,Tuesday,4,-0.376340866,39.49427032,473.6391655,163.0664,871.1071,558.6994,1059.7573,1080.0568,937.4957,539.6762,719.9079,531.7406,550.2126,130,-0.378669235,39.49486475,725613.3722015747,4374915.2108975705,2014-01-01 04:48:54,1388551734
